file_id	gold_project_id	file_name	file_type_description	file_size
565df8da0d87851bf736297d	Gp0115201	73519.assembled.fna	FASTA nucleotide sequence	3159265
565df8d80d87851bf7362965	Gp0114940	73518.assembled.fna	FASTA nucleotide sequence	2353659
565df8e80d87851bf7362a1e	Gp0115129	74270.assembled.fna	FASTA nucleotide sequence	2997349
565df8f60d87851bf7362ac9	Gp0115137	74434.assembled.fna	FASTA nucleotide sequence	2702448
565df8e60d87851bf7362a07	Gp0115138	74395.assembled.fna	FASTA nucleotide sequence	2697445
56e0852c7ded5e7f7b92caaf	Gp0115198	78381.assembled.fna	FASTA nucleotide sequence	3981729
565df8df0d87851bf73629ca	Gp0115199	74362.assembled.fna	FASTA nucleotide sequence	4030966
5654b83b0d878531d71e9c31	Gp0115194	73520.assembled.fna	FASTA nucleotide sequence	3959350
565df8dc0d87851bf736299c	Gp0115197	74356.assembled.fna	FASTA nucleotide sequence	3936895
56e08c3a7ded5e7f7b92d454	Gp0114905	79457.assembled.fna	FASTA nucleotide sequence	3375364
56e08c367ded5e7f7b92d44d	Gp0114906	79456.assembled.fna	FASTA nucleotide sequence	4811163
55e22c760d878556782dae83	Gp0115954	67574.assembled.fna	FASTA nucleotide sequence	266747169
55e249e10d878556782daed3	Gp0115955	67571.assembled.fna	FASTA nucleotide sequence	359749107
5638d6570d8785618585cbae	Gp0115956	73565.assembled.fna	FASTA nucleotide sequence	417772919
55e285330d878556782daf68	Gp0115957	67573.assembled.fna	FASTA nucleotide sequence	627068930
5638be790d8785618585cb79	Gp0115958	73563.assembled.fna	FASTA nucleotide sequence	213497354
55e25eec0d878556782daef9	Gp0115959	67572.assembled.fna	FASTA nucleotide sequence	435984528
566ba7180d878518a8a31f93	Gp0119849	75103.assembled.fna	FASTA nucleotide sequence	20840654
5af9d60f64d0b33747751e17	Gp0119849	187327.assembled.fna	FASTA nucleotide sequence	14067471
565931d50d878531d71ed879	Gp0119850	74800.assembled.fna	FASTA nucleotide sequence	17486269
5af084cc64d0b3374773b727	Gp0119850	187328.assembled.fna	FASTA nucleotide sequence	11562275
569621240d87851ee972769e	Gp0119851	77337.assembled.fna	FASTA nucleotide sequence	23047624
5af0838764d0b3374773b687	Gp0119851	187329.assembled.fna	FASTA nucleotide sequence	18308576
565931d40d878531d71ed85d	Gp0119852	74798.assembled.fna	FASTA nucleotide sequence	13256496
5af081b164d0b3374773b5b5	Gp0119852	187330.assembled.fna	FASTA nucleotide sequence	10403447
566ba72f0d878518a8a3206f	Gp0119853	75179.assembled.fna	FASTA nucleotide sequence	41539142
5af9d60564d0b33747751e03	Gp0119853	187331.assembled.fna	FASTA nucleotide sequence	31768073
5674f3610d878518a8a3762a	Gp0119854	76336.assembled.fna	FASTA nucleotide sequence	35147355
5af0867364d0b3374773b96e	Gp0119854	187332.assembled.fna	FASTA nucleotide sequence	26855099
565243c30d878531d71e857b	Gp0119855	74793.assembled.fna	FASTA nucleotide sequence	38997965
5af086f764d0b3374773ba3a	Gp0119855	187333.assembled.fna	FASTA nucleotide sequence	27793423
565931c70d878531d71ed7d1	Gp0119856	74789.assembled.fna	FASTA nucleotide sequence	32724620
5af0a22164d0b3374773cb66	Gp0119856	187353.assembled.fna	FASTA nucleotide sequence	14822534
565931d10d878531d71ed825	Gp0119857	74792.assembled.fna	FASTA nucleotide sequence	21873037
5af0975564d0b3374773c31a	Gp0119857	187354.assembled.fna	FASTA nucleotide sequence	13732474
566ba71a0d878518a8a31fcb	Gp0119858	75105.assembled.fna	FASTA nucleotide sequence	14181131
5af08e0264d0b3374773bdb2	Gp0119858	187355.assembled.fna	FASTA nucleotide sequence	7588008
565931c80d878531d71ed7ed	Gp0119859	74790.assembled.fna	FASTA nucleotide sequence	16295998
5af08cd164d0b3374773bd72	Gp0119859	187356.assembled.fna	FASTA nucleotide sequence	8937572
565931d00d878531d71ed809	Gp0119860	74791.assembled.fna	FASTA nucleotide sequence	16361110
5af08df764d0b3374773bd9f	Gp0119860	187357.assembled.fna	FASTA nucleotide sequence	9202141
566ba7190d878518a8a31faf	Gp0119861	75104.assembled.fna	FASTA nucleotide sequence	12940945
5af08a6264d0b3374773bca5	Gp0119861	187358.assembled.fna	FASTA nucleotide sequence	6904201
56960d4f0d87851ee972767a	Gp0119862	77336.assembled.fna	FASTA nucleotide sequence	16053964
5af0904064d0b3374773bf9c	Gp0119862	187359.assembled.fna	FASTA nucleotide sequence	8975181
566ba72d0d878518a8a32053	Gp0119863	75178.assembled.fna	FASTA nucleotide sequence	15130464
5af08ba864d0b3374773bd4c	Gp0119863	187360.assembled.fna	FASTA nucleotide sequence	6448375
5674f35e0d878518a8a375f2	Gp0119864	76334.assembled.fna	FASTA nucleotide sequence	176338940
5af4413764d0b33747747ccb	Gp0119864	187361.assembled.fna	FASTA nucleotide sequence	205860325
5695a9ec0d87851ee9727570	Gp0119865	74799.assembled.fna	FASTA nucleotide sequence	548202275
5af4bd6964d0b337477491d8	Gp0119865	187362.assembled.fna	FASTA nucleotide sequence	340001035
56528ac40d878531d71e8651	Gp0119866	74797.assembled.fna	FASTA nucleotide sequence	554362845
5af4a3a264d0b33747748fe6	Gp0119866	187363.assembled.fna	FASTA nucleotide sequence	320846632
5695c07b0d87851ee97275c4	Gp0119867	75102.assembled.fna	FASTA nucleotide sequence	301826019
5af32ea864d0b33747744d6f	Gp0119867	187364.assembled.fna	FASTA nucleotide sequence	188633685
567e9f2b0d878518a8a3c40f	Gp0119868	77073.assembled.fna	FASTA nucleotide sequence	1532159893
5af6136f64d0b3374774ac00	Gp0119868	187365.assembled.fna	FASTA nucleotide sequence	559126200
5696716e0d87851ee9727728	Gp0119869	77333.assembled.fna	FASTA nucleotide sequence	37156980
5af0893764d0b3374773bc22	Gp0119869	187366.assembled.fna	FASTA nucleotide sequence	2845844
56ea1b5d7ded5e7f7b934161	Gp0119870	79183.assembled.fna	FASTA nucleotide sequence	369242240
5af3cc0c64d0b3374774718d	Gp0119870	187367.assembled.fna	FASTA nucleotide sequence	296669616
56ea0aab7ded5e7f7b93404f	Gp0119871	79181.assembled.fna	FASTA nucleotide sequence	378318423
5af3be3564d0b33747746f4d	Gp0119871	187368.assembled.fna	FASTA nucleotide sequence	261418284
576f2a927ded5e34d8294dd3	Gp0127623	90070.assembled.fna	FASTA nucleotide sequence	107574740
5af1803764d0b3374773f303	Gp0127623	187214.assembled.fna	FASTA nucleotide sequence	96644582
576fe9bc7ded5e34d8295874	Gp0127624	90068.assembled.fna	FASTA nucleotide sequence	163566117
5af3632264d0b33747745296	Gp0127624	187215.assembled.fna	FASTA nucleotide sequence	153681460
5773ab797ded5e34d8298bf3	Gp0127625	90072.assembled.fna	FASTA nucleotide sequence	260950206
5af516e564d0b33747749f0e	Gp0127625	187216.assembled.fna	FASTA nucleotide sequence	349888200
57775c467ded5e34bd909a3f	Gp0127626	90071.assembled.fna	FASTA nucleotide sequence	104819892
5af9e47a64d0b3374775203a	Gp0127626	187217.assembled.fna	FASTA nucleotide sequence	120415776
576ef0f07ded5e34d8294823	Gp0127627	90090.assembled.fna	FASTA nucleotide sequence	46837292
5af104c164d0b3374773e565	Gp0127627	187218.assembled.fna	FASTA nucleotide sequence	45665389
577232af7ded5e34d829847b	Gp0127628	90089.assembled.fna	FASTA nucleotide sequence	147598441
5af3846464d0b33747745e76	Gp0127628	187219.assembled.fna	FASTA nucleotide sequence	151098753
577028237ded5e34d8295bd3	Gp0127629	90067.assembled.fna	FASTA nucleotide sequence	184172054
5af4409664d0b33747747cb8	Gp0127629	187220.assembled.fna	FASTA nucleotide sequence	222127614
576f60f57ded5e34d82951f1	Gp0127630	90069.assembled.fna	FASTA nucleotide sequence	131579331
5af1852d64d0b3374773f389	Gp0127630	187221.assembled.fna	FASTA nucleotide sequence	102958112
57724e3b7ded5e34d8298569	Gp0127631	90066.assembled.fna	FASTA nucleotide sequence	203983740
5af4b46564d0b3374774912f	Gp0127631	187222.assembled.fna	FASTA nucleotide sequence	230125435
576f4f547ded5e34d829511d	Gp0127632	90080.assembled.fna	FASTA nucleotide sequence	130374173
5af9e70364d0b33747752080	Gp0127632	187223.assembled.fna	FASTA nucleotide sequence	139237286
57739f3d7ded5e34d8298bd0	Gp0127633	90065.assembled.fna	FASTA nucleotide sequence	229156145
5af9f86a64d0b33747752220	Gp0127633	187224.assembled.fna	FASTA nucleotide sequence	387875008
576fd5077ded5e34d8295737	Gp0127634	90088.assembled.fna	FASTA nucleotide sequence	159931458
5af1b63e64d0b3374773f7a7	Gp0127634	187225.assembled.fna	FASTA nucleotide sequence	134358397
577394c37ded5e34d8298baf	Gp0127635	90064.assembled.fna	FASTA nucleotide sequence	183147734
5af9f0a364d0b33747752197	Gp0127635	187226.assembled.fna	FASTA nucleotide sequence	229450912
576f190d7ded5e34d8294cfa	Gp0127636	90087.assembled.fna	FASTA nucleotide sequence	95452931
5af19c9064d0b3374773f59e	Gp0127636	187227.assembled.fna	FASTA nucleotide sequence	108248037
577008a07ded5e34d829597b	Gp0127637	90063.assembled.fna	FASTA nucleotide sequence	180207740
5af4988564d0b33747748797	Gp0127637	187228.assembled.fna	FASTA nucleotide sequence	251344487
576f955a7ded5e34d8295405	Gp0127638	90079.assembled.fna	FASTA nucleotide sequence	153452992
5af3c82c64d0b337477470fa	Gp0127638	187229.assembled.fna	FASTA nucleotide sequence	175004214
577036b17ded5e34d8295c2c	Gp0127639	90062.assembled.fna	FASTA nucleotide sequence	189943083
5af5001364d0b33747749e01	Gp0127639	187230.assembled.fna	FASTA nucleotide sequence	290675467
576f3c937ded5e34d8294f68	Gp0127640	90086.assembled.fna	FASTA nucleotide sequence	109395696
5af9e45964d0b33747752026	Gp0127640	187231.assembled.fna	FASTA nucleotide sequence	99749905
57901aff7ded5e31abaa034a	Gp0127641	92547.assembled.fna	FASTA nucleotide sequence	166563546
576f043c7ded5e34d8294a28	Gp0127642	90085.assembled.fna	FASTA nucleotide sequence	99643668
5af194b664d0b3374773f4f3	Gp0127642	187232.assembled.fna	FASTA nucleotide sequence	96362965
5770181a7ded5e34d8295abf	Gp0127643	90061.assembled.fna	FASTA nucleotide sequence	181034286
5af9eaa464d0b337477520c9	Gp0127643	187233.assembled.fna	FASTA nucleotide sequence	296656391
576e95ff7ded5e34d8293ddf	Gp0127644	90081.assembled.fna	FASTA nucleotide sequence	42119110
5af445f764d0b33747747d19	Gp0127644	187234.assembled.fna	FASTA nucleotide sequence	207216040
57723fbb7ded5e34d82984fe	Gp0127645	90060.assembled.fna	FASTA nucleotide sequence	95867910
5af35dca64d0b3374774521e	Gp0127645	187235.assembled.fna	FASTA nucleotide sequence	155691225
576f6f4b7ded5e34d82952a5	Gp0127646	90078.assembled.fna	FASTA nucleotide sequence	76456655
5af190bb64d0b3374773f493	Gp0127646	187236.assembled.fna	FASTA nucleotide sequence	89886474
576ee2977ded5e34d8294664	Gp0127647	90077.assembled.fna	FASTA nucleotide sequence	91044422
5af11fd864d0b3374773e8e5	Gp0127647	187237.assembled.fna	FASTA nucleotide sequence	63385945
576f7ca97ded5e34d829532c	Gp0127648	90084.assembled.fna	FASTA nucleotide sequence	136130184
5af3712b64d0b337477456c4	Gp0127648	187238.assembled.fna	FASTA nucleotide sequence	140683342
576ffab47ded5e34d8295922	Gp0127649	90076.assembled.fna	FASTA nucleotide sequence	171211457
5af403aa64d0b337477477bd	Gp0127649	187239.assembled.fna	FASTA nucleotide sequence	192433578
576fc2637ded5e34d829568a	Gp0127651	90075.assembled.fna	FASTA nucleotide sequence	163705070
5af1aae864d0b3374773f6d6	Gp0127651	187240.assembled.fna	FASTA nucleotide sequence	154569377
57705eb57ded5e34d8295ce2	Gp0127652	90083.assembled.fna	FASTA nucleotide sequence	189418108
5af9ec0e64d0b3374775210c	Gp0127652	187241.assembled.fna	FASTA nucleotide sequence	216085401
576ed06c7ded5e34d8294394	Gp0127653	90074.assembled.fna	FASTA nucleotide sequence	40186006
5af9da9564d0b33747751ed7	Gp0127653	187242.assembled.fna	FASTA nucleotide sequence	37225319
57704dc07ded5e34d8295c9b	Gp0127654	90082.assembled.fna	FASTA nucleotide sequence	177508808
5af9e62e64d0b33747752064	Gp0127654	187243.assembled.fna	FASTA nucleotide sequence	169710631
576fb35d7ded5e34d82955b4	Gp0127655	90073.assembled.fna	FASTA nucleotide sequence	160232927
5af3cc2364d0b337477471a0	Gp0127655	187244.assembled.fna	FASTA nucleotide sequence	178586450
576fa5c37ded5e34d82954d7	Gp0127656	90091.assembled.fna	FASTA nucleotide sequence	151804184
5af40ecf64d0b33747747894	Gp0127656	187245.assembled.fna	FASTA nucleotide sequence	194873892
5766c1c67ded5e34d828f64e	Gp0128139	89679.assembled.fna	FASTA nucleotide sequence	598125825
5ad6b92464d0b33747719187	Gp0128139	185806.assembled.fna	FASTA nucleotide sequence	272163863
5765e02d7ded5e34d828ef38	Gp0128140	89680.assembled.fna	FASTA nucleotide sequence	471647635
5ad6b8fc64d0b33747719174	Gp0128140	185807.assembled.fna	FASTA nucleotide sequence	228190475
57670ab37ded5e34d828f6d0	Gp0128141	89681.assembled.fna	FASTA nucleotide sequence	551940656
5ad6c70764d0b337477191cc	Gp0128141	185808.assembled.fna	FASTA nucleotide sequence	250485538
576606177ded5e34d828efe6	Gp0128142	89682.assembled.fna	FASTA nucleotide sequence	427332752
5ad5f63664d0b33747718400	Gp0128142	185809.assembled.fna	FASTA nucleotide sequence	240633787
5766e6bc7ded5e34d828f6a5	Gp0128143	89683.assembled.fna	FASTA nucleotide sequence	470789693
5ad5f4de64d0b337477183d9	Gp0128143	185810.assembled.fna	FASTA nucleotide sequence	222288254
57662fd97ded5e34d828f05b	Gp0128144	89684.assembled.fna	FASTA nucleotide sequence	442748130
5ad5f38f64d0b337477183c3	Gp0128144	185811.assembled.fna	FASTA nucleotide sequence	196925235
5905dfa67ded5e1e49fefff7	Gp0146713	126269.assembled.fna	FASTA nucleotide sequence	775576284
5797f7d57ded5e31abaa9861	Gp0146715	92711.assembled.fna	FASTA nucleotide sequence	443494
5797fa3e7ded5e31abaa9873	Gp0146716	92710.assembled.fna	FASTA nucleotide sequence	503127
57db137c7ded5e3135ba9655	Gp0146717	97105.assembled.fna	FASTA nucleotide sequence	1550036
5797fee27ded5e31abaa9886	Gp0146718	92712.assembled.fna	FASTA nucleotide sequence	2075663
5797fc907ded5e31abaa9881	Gp0146719	92713.assembled.fna	FASTA nucleotide sequence	1096794
57d3a9657ded5e3135ba28cc	Gp0153825	96877.assembled.fna	FASTA nucleotide sequence	67758442
5916bc447ded5e1e49004841	Gp0208384	130168.assembled.fna	FASTA nucleotide sequence	6681936
58348a797ded5e2d305b98b4	Gp0156925	101033.assembled.fna	FASTA nucleotide sequence	4174861
581bfe627ded5e427b7b9423	Gp0156924	99381.assembled.fna	FASTA nucleotide sequence	4871295
58348a817ded5e2d305b98bc	Gp0156926	101034.assembled.fna	FASTA nucleotide sequence	4288400
581bfe6b7ded5e427b7b942b	Gp0156922	99401.assembled.fna	FASTA nucleotide sequence	3642817
581bfe7f7ded5e427b7b943b	Gp0156920	99403.assembled.fna	FASTA nucleotide sequence	2815790
581bfe777ded5e427b7b9433	Gp0156921	99402.assembled.fna	FASTA nucleotide sequence	3638241
58d635e67ded5e7a2afc6106	Gp0208560	120488.assembled.fna	FASTA nucleotide sequence	1399256425
58cf3c397ded5e7a2afbca79	Gp0208561	120481.assembled.fna	FASTA nucleotide sequence	1748441942
58d0180d7ded5e7a2afbcbf3	Gp0208562	120486.assembled.fna	FASTA nucleotide sequence	1883883621
